Volatility 3 Framework 2.27.0

Offset	Order	PID	Start	State	Type	Name	Display	Binary	Binary (Registry)	Dll
0x23b99172230	512	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	vmci	VMware VMCI Bus Driver	\Driver\vmci	System32\drivers\vmci.sys	-
0x23b99172140	511	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	VMBusHID	VMBusHID	N/A	\SystemRoot\System32\drivers\VMBusHID.sys	-
0x23b99171240	510	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	vmbus	Virtual Machine Bus	N/A	System32\drivers\vmbus.sys	-
0x23b991717e0	509	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	vm3dmp	vm3dmp	\Driver\vm3dmp	\SystemRoot\system32\DRIVERS\vm3dmp.sys	-
0x23b991729b0	508	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	vhf	Virtual HID Framework (VHF) Driver	N/A	\SystemRoot\System32\drivers\vhf.sys	-
0x23b99171e70	507	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	vhdmp	vhdmp	N/A	\SystemRoot\System32\drivers\vhdmp.sys	-
0x23b99172c80	506	2400	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	VGAuthService	VMware Alias Manager and Ticket Service	"C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe"	"C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe"	-
0x23b9916e260	505	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	VerifierExt	VerifierExt	N/A	system32\drivers\VerifierExt.sys	-
0x23b99172b90	504	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	vds	Virtual Disk	N/A	%SystemRoot%\System32\vds.exe	-
0x23b9916d960	503	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	vdrvroot	Microsoft Virtual Drive Enumerator	\Driver\vdrvroot	System32\drivers\vdrvroot.sys	-
0x23b99171510	502	772	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	VaultSvc	Credential Manager	C:\WINDOWS\system32\lsass.exe	%SystemRoot%\system32\lsass.exe	C:\Windows\System32\vaultsvc.dll
0x23b9916d660	501	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	UsoSvc	Update Orchestrator Service	N/A	%systemroot%\system32\svchost.exe -k netsvcs	%systemroot%\system32\usocore.dll
0x23b9916fa60	500	556	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	UserManager	User Manager	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\usermgr.dll
0x23b9916dc60	499	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	UserDataSvc	User Data Access	N/A	%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup	%SystemRoot%\System32\userdataservice.dll
0x23b9916f8e0	498	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	USBXHCI	USB xHCI Compliant Host Controller	N/A	\SystemRoot\System32\drivers\USBXHCI.SYS	-
0x23b991727d0	497	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	usbuhci	Microsoft USB Universal Host Controller Miniport Driver	N/A	\SystemRoot\System32\drivers\usbuhci.sys	-
0x23b99172050	496	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	USBSTOR	USB Mass Storage Driver	N/A	\SystemRoot\System32\drivers\USBSTOR.SYS	-
0x23b991716f0	495	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	usbser	Microsoft USB Serial Driver	N/A	\SystemRoot\System32\drivers\usbser.sys	-
0x23b991728c0	494	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	usbprint	Microsoft USB PRINTER Class	N/A	\SystemRoot\System32\drivers\usbprint.sys	-
0x23b99171f60	493	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	usbohci	Microsoft USB Open Host Controller Miniport Driver	N/A	\SystemRoot\System32\drivers\usbohci.sys	-
0x23b99171ba0	492	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	USBHUB3	SuperSpeed Hub	N/A	\SystemRoot\System32\drivers\UsbHub3.sys	-
0x23b99172aa0	491	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	usbhub	Microsoft USB Standard Hub Driver	N/A	\SystemRoot\System32\drivers\usbhub.sys	-
0x23b99171ab0	490	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	usbehci	Microsoft USB 2.0 Enhanced Host Controller Miniport Driver	N/A	\SystemRoot\System32\drivers\usbehci.sys	-
0x23b991726e0	489	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	usbcir	eHome Infrared Receiver (USBCIR)	N/A	\SystemRoot\System32\drivers\usbcir.sys	-
0x23b99171600	488	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	usbccgp	Microsoft USB Generic Parent Driver	N/A	\SystemRoot\System32\drivers\usbccgp.sys	-
0x23b991718d0	487	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	UrsSynopsys	Synopsys USB Role-Switch Driver	N/A	\SystemRoot\System32\drivers\urssynopsys.sys	-
0x23b991719c0	486	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	UrsCx01000	USB Role-Switch Support Library	N/A	system32\drivers\urscx01000.sys	-
0x23b9916ae60	485	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	UrsChipidea	Chipidea USB Role-Switch Driver	N/A	\SystemRoot\System32\drivers\urschipidea.sys	-
0x23b9916ab90	484	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	upnphost	UPnP Device Host	N/A	%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p	%SystemRoot%\System32\upnphost.dll
0x23b9916d360	483	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	UnistoreSvc	User Data Storage	N/A	%SystemRoot%\System32\svchost.exe -k UnistackSvcGroup	%SystemRoot%\System32\unistore.dll
0x23b9916f460	482	1064	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	UmRdpService	Remote Desktop Services UserMode Port Redirector	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\umrdp.dll
0x23b99167050	481	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	UmPass	Microsoft UMPass Driver	N/A	\SystemRoot\System32\drivers\umpass.sys	-
0x23b9916a8c0	480	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	umbus	UMBus Enumerator Driver	\Driver\umbus	\SystemRoot\System32\drivers\umbus.sys	-
0x23b991696f0	479	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_INTERACTIVE_PROCESS	UI0Detect	Interactive Services Detection	N/A	%SystemRoot%\system32\UI0Detect.exe	-
0x23b99168e50	478	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ufxsynopsys	USB Synopsys Controller	N/A	\SystemRoot\System32\drivers\ufxsynopsys.sys	-
0x23b9916a6e0	477	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	UfxChipidea	USB Chipidea Controller	N/A	\SystemRoot\System32\drivers\UfxChipidea.sys	-
0x23b99169510	476	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Ufx01000	USB Function Class Extension	N/A	system32\drivers\ufx01000.sys	-
0x23b99169600	475	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	UevAgentService	User Experience Virtualization Service	N/A	%systemroot%\system32\AgentService.exe	-
0x23b99168cd0	474	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	UevAgentDriver	UevAgentDriver	N/A	\SystemRoot\system32\drivers\UevAgentDriver.sys	-
0x23b99169420	473	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	UEFI	Microsoft UEFI Driver	N/A	\SystemRoot\System32\drivers\UEFI.sys	-
0x23b99169060	472	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	udfs	udfs	N/A	system32\DRIVERS\udfs.sys	-
0x23b9916a7d0	471	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	UdeCx	USB Device Emulation Support Library	N/A	system32\drivers\udecx.sys	-
0x23b9916a5f0	470	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Ucx01000	USB Host Support Library	N/A	system32\drivers\ucx01000.sys	-
0x23b99169150	469	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	UcmUcsi	USB Connector Manager UCSI Client	N/A	\SystemRoot\System32\drivers\UcmUcsi.sys	-
0x23b9916a500	468	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	UcmTcpciCx0101	UCM-TCPCI KMDF Class Extension	N/A	System32\Drivers\UcmTcpciCx.sys	-
0x23b9916ad70	467	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	UcmCx0101	USB Connector Manager KMDF Class Extension	N/A	System32\Drivers\UcmCx.sys	-
0x23b9916a410	466	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	UASPStor	USB Attached SCSI (UAS) Driver	N/A	\SystemRoot\System32\drivers\uaspstor.sys	-
0x23b9916aaa0	465	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	tzautoupdate	Auto Time Zone Updater	N/A	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\tzautoupdate.dll
0x23b99168b50	464	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	tunnel	Microsoft Tunnel Miniport Adapter Driver	N/A	\SystemRoot\System32\drivers\tunnel.sys	-
0x23b9916a320	463	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	tsusbhub	Remote Desktop USB Hub	\Driver\tsusbhub	\SystemRoot\System32\drivers\tsusbhub.sys	-
0x23b99169c90	462	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	TsUsbGD	Remote Desktop Generic USB Device	N/A	\SystemRoot\System32\drivers\TsUsbGD.sys	-
0x23b99169f60	461	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	tsusbflt	Remote Desktop USB Hub Class Filter Driver	N/A	System32\drivers\TsUsbFlt.sys	-
0x23b99169ab0	460	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	TrustedInstaller	Windows Modules Installer	N/A	%SystemRoot%\servicing\TrustedInstaller.exe	-
0x23b99168550	459	1064	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	TrkWks	Distributed Link Tracking Client	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\trkwks.dll
0x23b991683d0	458	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	TPM	TPM	N/A	\SystemRoot\System32\drivers\tpm.sys	-
0x23b99169d80	457	556	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	TokenBroker	Web Account Manager	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\TokenBroker.dll
0x23b99167350	456	848	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	TimeBrokerSvc	Time Broker	C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\System32\TimeBrokerServer.dll
0x23b991677d0	455	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	tiledatamodelsvc	Tile Data model server	N/A	%systemroot%\system32\svchost.exe -k appmodel -p	-
0x23b991689d0	454	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	TieringEngineService	Storage Tiers Management	N/A	%SystemRoot%\system32\TieringEngineService.exe	-
0x23b991671d0	453	556	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	Themes	Themes	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\themeservice.dll
0x23b99168250	452	652	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	TermService	Remote Desktop Services	C:\WINDOWS\System32\svchost.exe -k NetworkService	%SystemRoot%\System32\svchost.exe -k NetworkService	%SystemRoot%\System32\termsrv.dll
0x23b991680d0	451	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	terminpt	Microsoft Remote Desktop Input Driver	\Driver\terminpt	\SystemRoot\System32\drivers\terminpt.sys	-
0x23b9916a140	450	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	tdx	NetIO Legacy TDI Support Driver	\Driver\tdx	\SystemRoot\system32\DRIVERS\tdx.sys	-
0x23b991699c0	449	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	tcpipreg	TCP/IP Registry Compatibility	\Driver\tcpipreg	System32\drivers\tcpipreg.sys	-
0x23b991698d0	448	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Tcpip6	@todo.dll,-100;Microsoft IPv6 Protocol Driver	N/A	System32\drivers\tcpip.sys	-
0x23b9916a9b0	447	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Tcpip	TCP/IP Protocol Driver	\Driver\Tcpip	System32\drivers\tcpip.sys	-
0x23b9916ac80	446	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	TapiSrv	Telephony	N/A	%SystemRoot%\System32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\tapisrv.dll
0x23b991674d0	445	1064	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	TabletInputService	Touch Keyboard and Handwriting Panel Service	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\TabSvc.dll
0x23b99167dd0	444	868	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	SystemEventsBroker	System Events Broker	C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\System32\SystemEventsBrokerServer.dll
0x23b991686d0	443	1064	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	SysMain	Superfetch	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%systemroot%\system32\sysmain.dll
0x23b99167650	442	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Synth3dVsc	Synth3dVsc	N/A	\SystemRoot\System32\drivers\Synth3dVsc.sys	-
0x23b99169e70	441	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	swprv	Microsoft Software Shadow Copy Provider	N/A	%SystemRoot%\System32\svchost.exe -k swprv	%Systemroot%\System32\swprv.dll
0x23b99167f50	440	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	swenum	Software Bus Driver	\Driver\swenum	\SystemRoot\System32\drivers\swenum.sys	-
0x23b9916a230	439	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	svsvc	Spot Verifier	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\svsvc.dll
0x23b99168850	438	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	storvsc	storvsc	N/A	System32\drivers\storvsc.sys	-
0x23b99169330	437	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	storufs	Microsoft Universal Flash Storage (UFS) Driver	N/A	System32\drivers\storufs.sys	-
0x23b99169ba0	436	1064	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	StorSvc	Storage Service	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\storsvc.dll
0x23b99167ad0	435	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	storqosflt	Storage QoS Filter Driver	\FileSystem\storqosflt	system32\drivers\storqosflt.sys	-
0x23b991697e0	434	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	stornvme	Microsoft Standard NVM Express Driver	N/A	System32\drivers\stornvme.sys	-
0x23b99169240	433	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	storflt	Microsoft Hyper-V Storage Accelerator	N/A	System32\drivers\vmstorfl.sys	-
0x23b9916a050	432	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	storahci	Microsoft Standard SATA AHCI Driver	\Driver\storahci	System32\drivers\storahci.sys	-
0x23b9915ee60	431	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	stisvc	Windows Image Acquisition (WIA)	N/A	%SystemRoot%\system32\svchost.exe -k imgsvc	%SystemRoot%\System32\wiaservc.dll
0x23b99167950	430	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	stexstor	stexstor	N/A	System32\drivers\stexstor.sys	-
0x23b9915d600	429	3552	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	StateRepository	State Repository Service	C:\WINDOWS\system32\svchost.exe -k appmodel -p	%SystemRoot%\system32\svchost.exe -k appmodel -p	-
0x23b99167c50	428	692	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	SstpSvc	Secure Socket Tunneling Protocol Service	C:\WINDOWS\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\sstpsvc.dll
0x23b991626d0	427	9088	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	SSDPSRV	SSDP Discovery	C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p	%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p	%SystemRoot%\System32\ssdpsrv.dll
0x23b991620d0	426	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	srvnet	srvnet	\FileSystem\srvnet	System32\DRIVERS\srvnet.sys	-
0x23b9915d150	425	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	srv2	Server SMB 2.xxx Driver	\FileSystem\srv2	System32\DRIVERS\srv2.sys	-
0x23b9915ed70	424	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	srv	Server SMB 1.xxx Driver	\FileSystem\srv	System32\DRIVERS\srv.sys	-
0x23b9915eb90	423	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	sppsvc	Software Protection	N/A	%SystemRoot%\system32\sppsvc.exe	-
0x23b99161f50	422	1040	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_INTERACTIVE_PROCESS	Spooler	Print Spooler	C:\WINDOWS\System32\spoolsv.exe	%SystemRoot%\System32\spoolsv.exe	-
0x23b99162250	421	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	spectrum	Windows Perception Service	N/A	%systemroot%\system32\spectrum.exe	-
0x23b99161c50	420	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	SpbCx	Simple Peripheral Bus Support Library	N/A	system32\drivers\SpbCx.sys	-
0x23b9915e9b0	419	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	SpatialGraphFilter	Holographic Spatial Graph Filter	N/A	System32\drivers\SpatialGraphFilter.sys	-
0x23b9915e140	418	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	spaceport	Storage Spaces Driver	\Driver\spaceport	System32\drivers\spaceport.sys	-
0x23b9915df60	417	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	SNMPTRAP	SNMP Trap	N/A	%SystemRoot%\System32\snmptrap.exe	-
0x23b991629d0	416	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	SmsRouter	Microsoft Windows SMS Router Service.	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\SmsRouterSvc.dll
0x23b99161ad0	415	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	smphost	Microsoft Storage Spaces SMP	N/A	%SystemRoot%\System32\svchost.exe -k smphost	%Systemroot%\System32\smphost.dll
0x23b99161650	414	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	SiSRaid4	SiSRaid4	N/A	System32\drivers\sisraid4.sys	-
0x23b9915e8c0	413	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	SiSRaid2	SiSRaid2	N/A	System32\drivers\SiSRaid2.sys	-
0x23b9915e050	412	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	shpamsvc	Shared PC Account Manager	N/A	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%systemroot%\system32\Windows.SharedPC.AccountManager.dll
0x23b991614d0	411	556	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	ShellHWDetection	Shell Hardware Detection	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\shsvcs.dll
0x23b991623d0	410	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	SharedRealitySvc	Spatial Data Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\System32\SharedRealitySvc.dll
0x23b99161350	409	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	SharedAccess	Internet Connection Sharing (ICS)	N/A	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\ipnathlp.dll
0x23b99162550	408	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	sfloppy	High-Capacity Floppy Disk Drive	N/A	\SystemRoot\System32\drivers\sfloppy.sys	-
0x23b9915d240	407	556	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	SessionEnv	Remote Desktop Configuration	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\svchost.exe -k netsvcs -p	-
0x23b99161dd0	406	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	sermouse	Serial Mouse Driver	N/A	\SystemRoot\System32\drivers\sermouse.sys	-
0x23b9915e7d0	405	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Serial	Serial port driver	N/A	\SystemRoot\System32\drivers\serial.sys	-
0x23b9915de70	404	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Serenum	Serenum Filter Driver	N/A	\SystemRoot\System32\drivers\serenum.sys	-
0x23b9915dd80	403	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	SerCx2	Serial UART Support Library	N/A	system32\drivers\SerCx2.sys	-
0x23b9915e6e0	402	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	SerCx	Serial UART Support Library	N/A	system32\drivers\SerCx.sys	-
0x23b9915d8d0	401	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	SensrSvc	Sensor Monitoring Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p	%SystemRoot%\system32\sensrsvc.dll
0x23b99161050	400	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	SensorService	Sensor Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\SensorService.dll
0x23b99162b50	399	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	SensorDataService	Sensor Data Service	N/A	%SystemRoot%\System32\SensorDataService.exe	-
0x23b99162850	398	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	Sense	Windows Defender Advanced Threat Protection Service	N/A	"%ProgramFiles%\Windows Defender Advanced Threat Protection\MsSense.exe"	-
