Volatility 3 Framework 2.27.0

Offset	Name
0x8c88aef408f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aef422e0	\$Directory
0x8c88aef42ef0	\Windows\System32\PeopleBand.dll
0x8c88aef44b20	\Windows\System32\Windows.Internal.Signals.dll
0x8c88aef44cb0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aef44ec0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aef45080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aef45710	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aef46860	\Windows\SysWOW64\ieproxy.dll
0x8c88aef47ef0	\Program Files\WindowsApps\Microsoft.WindowsStore_11807.1001.13.0_x64__8wekyb3d8bbwe\WinStore.Preview.dll
0x8c88aef4b170	\Windows\Microsoft.NET\Framework64\v4.0.30319\diasymreader.dll
0x8c88aef4b710	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aef4bca0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aef4c860	\Program Files (x86)\Common Files\McAfee\SystemCore\OtlkScan.dll
0x8c88aef4cb30	\Users\tdungan\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\TempState\DiagtrackClientBackgroundTaskOnTimer\BackgroundTask.2018-09-06T04.00.01.6c830407-024e-4ab0-8db2-43ee8e66d997\FeedbackHubLog.2018-09-06T04.00.01.txt.~tmp
0x8c88aef4ccc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aef4d2b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefe1ad0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefe2890	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefe4710	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefe4b30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefe5080	\Users\tdungan\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\TempState\DiagtrackClientBackgroundTaskOnTimer\BackgroundTask.2018-09-05T19.30.44.ce824b9e-aa71-4d4a-b741-acc4e9b32c99\FeedbackHubLog.2018-09-05T19.30.44.txt.~tmp
0x8c88aefe5ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefe6b90	\kw_pipe_server_tdungan
0x8c88aefe6ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefe74f0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\ADAL.DLL
0x8c88aefe8080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefe89a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefe9160	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefe92f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefe96e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefead30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefeaef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88aefee4e0	\Endpoint
0x8c88aefefd70	\wkssvc
0x8c88aeff74b0	\:$I30:$INDEX_ALLOCATION
0x8c88aeff7cd0	\$Extend\$UsnJrnl:$J:$DATA
0x8c88aeffa2e0	\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x8c88af000d00	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af001b70	\Windows\System32
0x8c88af003080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0036c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af003850	\kw_pipe_server_tdungan
0x8c88af003b70	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af004600	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af004920	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af005cc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af006840	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af006c00	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af007580	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af007710	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af009080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0096f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af00b5d0	\Windows\SysWOW64\en-US\winnlsres.dll.mui
0x8c88af00bca0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af00c2e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af00d770	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af00e420	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af00f250	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af010ca0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af010ef0	\Windows\Fonts\segoeui.ttf
0x8c88af011ef0	\Windows\System32\en-US\loadperf.dll.mui
0x8c88af012b30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af014080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af014ef0	\Users\tdungan\AppData\Roaming\Dashlane\6.2.0.12026\bin\Qt\imageformats\qtga.dll
0x8c88af016600	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af017710	\Program Files (x86)\Microsoft Office\root\Licenses16\AccessR_Trial-pl.xrm-ms
0x8c88af017ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0184d0	\Windows\SysWOW64\winnlsres.dll
0x8c88af018810	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af019c50	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af01a4e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af01bb10	\Windows\SysWOW64\webservices.dll
0x8c88af01bca0	\AsyncConnectHlp
0x8c88af01c1d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af01c410	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af01cac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af01cef0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\pt-BR\Microsoft.Mashup.OleDbProvider.resources.dll
0x8c88af01d3d0	\Windows\System32\winevt\Logs\Microsoft-Windows-LanguagePackSetup%4Operational.evtx
0x8c88af01f340	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af01f4d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af022440	\Program Files (x86)\Microsoft Office\root\Licenses16\O365SmallBusPremR_Subscription4-ul-oob.xrm-ms
0x8c88af024860	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af028170	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af02b9f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af02cab0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af02d920	\kw_pipe_server_tdungan
0x8c88af02e080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af02e290	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af02fd10	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af031080	\Windows\SysWOW64\wbem\WmiPrvSE.exe
0x8c88af031a00	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af033080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af034900	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af037080	\Windows\SysWOW64\nlaapi.dll
0x8c88af037720	\Windows\SysWOW64\pnrpnsp.dll
0x8c88af03b650	\Users\tdungan\AppData\Roaming\Dashlane\6.2.0.12026\bin\Qt\imageformats\qwebp.dll
0x8c88af03b890	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af03c160	\Windows\SysWOW64\config\systemprofile\Desktop\desktop.ini
0x8c88af03c520	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af03dcf0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af03def0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af03e380	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af03e690	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af03f430	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af03f830	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0407e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af041080	\Windows\System32\ActiveSyncProvider.dll
0x8c88af046330	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af046ad0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af047670	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af047a40	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdR_OEM_Perp-ppd.xrm-ms
0x8c88af04aa50	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af04b900	\$Directory
0x8c88af04ba90	\$Directory
0x8c88af04c460	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af04c840	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af04d2c0	\Program Files\McAfee\Agent\x86\McScript_InUse.exe
0x8c88af04d670	\$Directory
0x8c88af04db90	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af04dd70	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af050b40	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0534d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af054ef0	\$MapAttributeValue
0x8c88af0556d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af055ab0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af055cc0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\System\MSMAPI\1033\MSMAPI32.DLL
0x8c88af057c80	\Windows\System32\drivers\nsiproxy.sys
0x8c88af058b60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af059860	\Windows\SysWOW64\en-US\user32.dll.mui
0x8c88af05a5e0	\Windows\Fonts\simsun.ttc
0x8c88af05c9a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af05e100	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af05fd90	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0601c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0603c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af061390	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af064080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af064ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af064cf0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af065080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af067870	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af067b10	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af067d50	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af068ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af06a500	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af06aaf0	\Users\tdungan\AppData\Local\Microsoft\OneDrive\18.131.0701.0007\Qt5Gui.dll
0x8c88af06aef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af06cef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af06def0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af071080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af073a80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af075b50	\Windows\System32\en-US\user32.dll.mui
0x8c88af0766b0	\Windows\System32\notepad.exe
0x8c88af077620	\Program Files (x86)\McAfee\Host Intrusion Prevention\Resource\0409\McTrayHipRL.dll
0x8c88af0777b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af078d60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af07a080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af07a9a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af07b1b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af07c9e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af07d080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af07eaf0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af081d50	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af084ac0	\Windows\System32\en-US\mswsock.dll.mui
0x8c88af085ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af086bf0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af087080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af087ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af089ad0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af08b130	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af08c440	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af08cae0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af08d5b0	\Windows\SysWOW64\npmproxy.dll
0x8c88af08e720	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af08fcc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af090ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af091ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af092580	\Program Files (x86)\Internet Explorer\en-US\iexplore.exe.mui
0x8c88af092ad0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af093310	\$Directory
0x8c88af093580	\Windows\System32\imageres.dll
0x8c88af0938e0	\Windows\System32\en-US\ESENT.dll.mui
0x8c88af093bc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0949a0	\kw_pipe_server_tdungan
0x8c88af094c80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0956e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af095870	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af095e30	\Windows\System32\wuapi.dll
0x8c88af096080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af097080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af097790	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af097d70	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0984b0	\$Directory
0x8c88af09a640	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af09bb40	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af09bd60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af09bef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af09c340	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0a02b0	\Windows\System32\FirewallControlPanel.dll
0x8c88af0a07c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0a1910	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0a2080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0a2450	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0a2ac0	\Windows\System32\MusNotification.exe
0x8c88af0a66c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0a72e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0a7760	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0ae080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0ae250	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0ae540	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0afac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0b1520	\Windows\System32\ulib.dll
0x8c88af0b2c40	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0b3bd0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0b4260	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0b55d0	\Program Files (x86)\Microsoft Office\root\Office16\EMSMDB32.DLL
0x8c88af0b7080	\Windows\SysWOW64\wscapi.dll
0x8c88af0b7b00	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0b7d20	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0b8550	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0b9160	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0b9530	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0bb4c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0bcef0	\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18071.15310.0_x64__8wekyb3d8bbwe\Microsoft.Photos.Toolkit.UI\Controls\TemplatedControls\DropShadowPanel\DropShadowPanel.xbf
0x8c88af0bd080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0c05e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0c2320	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0c28a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0c2ad0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0c4170	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0c48b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0c53b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0c6be0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0cc080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0cccc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0cd220	\Windows\SysWOW64\en-US\crypt32.dll.mui
0x8c88af0cd900	\Windows\System32\cmd.exe
0x8c88af0d0ef0	\Windows\System32\C_1255.NLS
0x8c88af0d12e0	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.16299.547_none_5d7b0e43a7dc5cfb
0x8c88af0d1920	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0d1ab0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0d37f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0d3ab0	\kw_pipe_server_tdungan
0x8c88af0d4660	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0d5a80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0d64f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0d6ba0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0d6ef0	\Users\tdungan\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\TempState\DiagtrackClientBackgroundTaskOnTimer\BackgroundTask.2018-09-06T08.44.24.00c11d69-cd40-4c70-9f28-060c447e4b51\FeedbackHubLog.2018-09-06T08.44.24.txt.~tmp
0x8c88af0d7ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0d8ba0	\Windows\SysWOW64\UIAutomationCore.dll
0x8c88af0d9080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0d9ba0	\Windows\Fonts\calibri.ttf
0x8c88af0d9ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0db2d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0db590	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0dc080	\$Directory
0x8c88af0de080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88af0de440	\Windows\SysWOW64\rmclient.dll
0x8c88af0de760	\kw_pipe_plugin_dp__________________________________wstdungan
